frame,bbox_x,bbox_y,bbox_w,bbox_h
frame_002958.PNG,1138.11,478.12,68.32,161.8
frame_002958.PNG,774.87,276.94,54.18,124.82
frame_002958.PNG,1083.67,316.27,63.39,115.0
frame_002959.PNG,858.78,519.84,41.56,187.6
frame_002959.PNG,1146.02,479.29,69.93,161.44
frame_002959.PNG,775.79,279.05,54.42,122.85
frame_002959.PNG,1083.54,318.18,62.93,113.65
frame_002960.PNG,1083.56,318.17,62.89,113.59
frame_002960.PNG,775.79,279.05,54.41,122.86
frame_002960.PNG,1146.0,479.34,69.95,161.41
frame_002960.PNG,858.44,521.47,41.55,186.01
frame_002961.PNG,1082.01,318.13,64.41,114.27
frame_002961.PNG,1152.44,478.87,72.01,161.97
frame_002961.PNG,775.92,281.31,53.77,121.62
frame_002961.PNG,854.89,501.5,49.36,203.45
frame_002962.PNG,855.87,514.58,51.7,187.31
frame_002962.PNG,1080.87,317.6,65.88,115.35
frame_002962.PNG,1155.97,479.61,77.33,161.42
frame_002962.PNG,776.73,281.26,53.16,120.94
frame_002963.PNG,860.43,531.17,50.47,170.8
frame_002963.PNG,1079.51,316.46,67.47,115.8
frame_002963.PNG,1160.95,481.12,79.84,159.21
frame_002963.PNG,777.47,280.36,51.7,121.34
frame_002964.PNG,779.16,278.0,50.51,122.91
frame_002964.PNG,856.35,529.69,67.25,175.83
frame_002964.PNG,1076.51,316.92,69.88,114.7
frame_002964.PNG,1164.83,482.74,81.48,157.72
frame_002965.PNG,1072.31,317.46,73.76,114.88
frame_002965.PNG,1163.33,485.28,87.03,153.85
frame_002965.PNG,875.21,531.35,53.66,175.83
frame_002965.PNG,780.63,275.54,49.88,124.04
frame_002966.PNG,781.1,275.0,49.98,123.76
frame_002966.PNG,1072.34,317.47,73.69,114.83
frame_002966.PNG,875.27,534.42,53.23,175.83
frame_002966.PNG,1163.31,485.33,87.06,153.8
frame_002967.PNG,875.16,518.93,58.28,199.26
frame_002967.PNG,1061.81,319.14,83.85,115.23
frame_002967.PNG,782.4,274.42,50.56,122.15
frame_002967.PNG,1161.51,490.77,91.6,151.32
frame_002968.PNG,874.24,523.5,61.35,200.91
frame_002968.PNG,1162.82,495.03,92.38,150.29
frame_002968.PNG,784.37,274.26,51.74,120.6
frame_002968.PNG,1053.51,322.45,93.6,117.26
frame_002969.PNG,1164.38,502.64,91.68,144.19
frame_002969.PNG,1048.75,326.94,98.44,115.13
frame_002969.PNG,784.78,275.57,54.15,116.54
frame_002969.PNG,875.37,544.12,57.42,190.28
frame_002970.PNG,877.2,554.67,52.41,189.73
frame_002970.PNG,1047.71,332.64,100.54,111.03
frame_002970.PNG,1163.91,505.87,91.6,140.65
frame_002970.PNG,782.31,277.43,61.14,113.85
frame_002971.PNG,1047.14,338.16,100.93,105.87
frame_002971.PNG,781.39,281.1,65.44,112.62
frame_002971.PNG,1163.6,506.21,92.63,141.26
frame_002971.PNG,876.62,567.05,45.47,189.14
frame_002972.PNG,876.59,567.07,46.41,189.11
frame_002972.PNG,1047.12,338.17,100.88,105.87
frame_002972.PNG,781.03,280.59,65.28,112.38
frame_002972.PNG,1163.6,506.23,92.63,141.2
frame_002973.PNG,1164.05,504.77,92.51,141.79
frame_002973.PNG,781.3,284.14,68.88,109.5
frame_002973.PNG,1045.07,341.11,101.76,103.3
frame_002973.PNG,873.59,583.07,51.78,185.61
frame_002974.PNG,1044.13,344.08,102.98,101.4
frame_002974.PNG,1164.03,500.25,91.76,145.64
frame_002974.PNG,858.37,597.6,67.37,183.77
frame_002974.PNG,781.81,287.87,71.11,106.24
frame_002975.PNG,1042.83,345.84,102.26,99.42
frame_002975.PNG,1163.9,491.95,90.37,151.93
frame_002975.PNG,859.58,611.15,68.07,185.01
frame_002975.PNG,782.23,290.84,70.55,103.63
frame_002976.PNG,863.14,622.28,64.88,180.46
frame_002976.PNG,1163.51,485.12,85.62,155.92
frame_002976.PNG,782.89,292.54,70.36,101.84
frame_002976.PNG,1041.35,348.57,104.8,99.11
frame_002977.PNG,1035.19,349.08,111.82,98.71
frame_002977.PNG,1162.63,481.34,78.65,158.02
frame_002977.PNG,783.54,292.73,70.21,101.87
frame_002977.PNG,860.49,629.76,66.02,172.14
frame_002978.PNG,783.57,292.71,70.17,101.85
frame_002978.PNG,1035.28,349.07,111.72,98.69
frame_002978.PNG,1162.68,480.56,78.48,158.23
frame_002978.PNG,860.49,629.65,66.06,172.25
frame_002979.PNG,1158.07,475.73,71.28,159.79
frame_002979.PNG,783.96,292.17,69.86,102.43
frame_002979.PNG,1033.92,350.8,112.09,95.66
frame_002979.PNG,856.97,636.14,67.64,166.98
frame_002980.PNG,1151.78,475.78,64.47,156.42
frame_002980.PNG,784.48,289.68,69.37,103.59
frame_002980.PNG,1032.69,350.77,112.41,94.9
frame_002980.PNG,852.07,638.43,68.49,164.15
frame_002981.PNG,1035.27,351.02,110.5,94.15
frame_002981.PNG,1145.02,477.38,61.11,152.38
frame_002981.PNG,847.65,636.45,67.39,166.14
frame_002981.PNG,784.08,287.5,69.04,106.53
frame_002982.PNG,784.25,285.13,67.59,108.74
frame_002982.PNG,1137.55,480.32,61.37,149.75
frame_002982.PNG,1038.5,351.64,107.52,93.04
frame_002982.PNG,843.08,631.48,65.01,170.26
frame_002983.PNG,1036.13,350.58,108.91,92.1
frame_002983.PNG,785.86,284.66,64.74,107.36
frame_002983.PNG,836.86,625.08,64.33,175.05
frame_002983.PNG,1121.88,484.5,72.52,145.25
frame_002984.PNG,1036.16,350.61,108.91,92.11
frame_002984.PNG,1122.55,484.45,72.37,145.65
frame_002984.PNG,836.84,625.07,64.34,175.07
frame_002984.PNG,785.85,284.66,64.76,107.4
frame_002985.PNG,787.7,285.44,58.37,104.38
frame_002985.PNG,1106.65,487.27,86.32,143.63
frame_002985.PNG,830.44,617.5,65.87,174.02
frame_002985.PNG,1036.43,348.89,107.62,93.76
frame_002986.PNG,1035.72,347.59,105.12,94.8
frame_002986.PNG,790.24,287.66,54.97,101.76
frame_002986.PNG,822.87,613.49,62.49,166.79
frame_002986.PNG,1093.76,493.11,97.76,137.35
frame_002987.PNG,1088.3,495.8,102.95,136.11
frame_002987.PNG,1036.45,345.73,100.36,97.5
frame_002987.PNG,815.9,612.46,62.17,158.7
frame_002987.PNG,793.42,290.66,51.5,99.47
frame_002988.PNG,1038.95,343.64,91.94,98.85
frame_002988.PNG,794.3,294.67,49.23,98.64
frame_002988.PNG,811.22,614.68,60.91,152.06
frame_002988.PNG,1088.42,499.67,102.87,132.58
frame_002989.PNG,801.43,619.57,71.2,145.31
frame_002989.PNG,1040.91,341.17,85.08,101.85
frame_002989.PNG,795.52,298.09,48.73,95.46
frame_002989.PNG,1087.95,500.22,102.74,131.92
frame_002990.PNG,1040.91,341.18,85.09,101.87
frame_002990.PNG,801.44,620.37,71.19,144.52
frame_002990.PNG,795.53,298.11,48.72,95.43
frame_002990.PNG,1087.97,500.22,102.7,131.91
frame_002991.PNG,788.88,622.1,85.09,142.35
frame_002991.PNG,1042.62,339.77,81.56,104.23
frame_002991.PNG,1087.45,498.46,102.61,134.13
frame_002991.PNG,796.85,300.3,47.98,96.08
frame_002992.PNG,796.53,300.82,45.75,97.17
frame_002992.PNG,776.89,624.38,96.98,139.74
frame_002992.PNG,1043.47,338.36,81.87,106.16
frame_002992.PNG,1086.96,496.62,101.54,135.82
frame_002993.PNG,764.83,621.72,108.92,141.2
frame_002993.PNG,791.41,300.28,46.01,99.96
frame_002993.PNG,1086.45,492.9,99.85,139.05
frame_002993.PNG,1043.76,336.51,81.44,108.28
frame_002994.PNG,787.45,297.95,50.02,104.23
frame_002994.PNG,756.63,616.54,114.55,143.05
frame_002994.PNG,1079.33,491.75,102.98,140.91
frame_002994.PNG,1043.07,333.95,81.84,110.85
frame_002995.PNG,1041.31,331.03,83.47,113.06
frame_002995.PNG,737.31,612.11,122.48,140.01
frame_002995.PNG,783.08,295.08,51.78,106.41
frame_002995.PNG,1071.46,491.09,104.36,141.26
frame_002996.PNG,1071.43,491.11,104.38,141.25
frame_002996.PNG,783.08,295.08,51.8,106.46
frame_002996.PNG,1041.85,331.18,83.33,112.7
frame_002996.PNG,737.2,612.11,122.63,139.94
frame_002997.PNG,1040.27,327.46,83.06,115.63
frame_002997.PNG,779.0,292.28,49.28,109.47
frame_002997.PNG,717.33,608.97,122.46,142.31
frame_002997.PNG,1068.37,487.73,99.77,144.02
frame_002998.PNG,1065.2,487.39,94.48,145.5
frame_002998.PNG,775.8,288.46,47.16,114.3
frame_002998.PNG,1037.92,323.59,82.31,118.27
frame_002998.PNG,712.24,606.46,98.85,143.04
frame_002999.PNG,772.86,285.17,45.83,117.48
frame_002999.PNG,1036.36,319.95,76.84,122.66
frame_002999.PNG,1065.86,486.88,85.52,146.12
frame_002999.PNG,695.28,604.01,85.65,142.63
frame_003000.PNG,771.87,283.33,44.42,117.1
frame_003000.PNG,1033.66,316.62,69.54,126.49
frame_003000.PNG,682.37,599.85,81.54,144.8
frame_003000.PNG,1064.99,485.47,76.87,147.64
frame_003001.PNG,1063.95,485.56,67.2,147.06
frame_003001.PNG,770.49,282.32,42.66,115.56
frame_003001.PNG,1031.58,312.31,58.9,127.21
frame_003001.PNG,667.01,596.64,90.59,145.23
frame_003002.PNG,1063.98,485.55,67.17,147.08
frame_003002.PNG,1031.59,312.33,58.87,127.16
frame_003002.PNG,770.47,282.3,42.62,115.67
frame_003002.PNG,667.01,596.65,90.56,145.22
frame_003003.PNG,640.96,595.92,100.04,138.53
frame_003003.PNG,1063.38,484.92,60.74,147.34
frame_003003.PNG,1029.67,309.16,48.49,130.16
frame_003003.PNG,768.42,282.93,42.36,119.82
frame_003004.PNG,1028.34,306.29,38.52,130.84
frame_003004.PNG,766.09,285.39,40.11,121.57
frame_003004.PNG,626.59,596.61,84.08,129.85
frame_003004.PNG,1063.17,484.85,59.05,149.55
frame_003005.PNG,1063.4,485.19,56.44,150.73
frame_003005.PNG,763.61,288.52,40.06,121.48
frame_003005.PNG,611.88,598.73,59.12,129.12
frame_003005.PNG,1026.91,306.24,33.49,131.66
frame_003006.PNG,1025.46,306.36,32.73,131.44
frame_003006.PNG,757.29,293.73,44.16,122.67
frame_003006.PNG,593.44,600.44,65.12,124.62
frame_003006.PNG,1063.94,485.04,52.95,154.11
frame_003007.PNG,752.76,298.6,44.79,121.5
frame_003007.PNG,569.25,602.44,88.57,126.97
frame_003007.PNG,1065.41,484.99,46.66,155.55
frame_003007.PNG,1024.82,308.48,31.83,129.86
frame_003008.PNG,569.12,602.41,88.74,127.07
frame_003008.PNG,1065.41,485.02,46.59,155.46
frame_003008.PNG,752.75,298.63,44.81,121.48
frame_003008.PNG,1024.82,308.48,31.81,129.8
frame_003009.PNG,1067.36,485.68,42.65,158.83
frame_003009.PNG,744.76,304.58,48.9,116.63
frame_003009.PNG,1024.01,310.2,30.62,128.15
frame_003009.PNG,545.56,602.9,108.04,126.24
frame_003010.PNG,739.24,307.97,49.86,112.83
frame_003010.PNG,1021.85,311.94,30.2,128.25
frame_003010.PNG,513.46,604.04,128.75,126.43
frame_003010.PNG,1067.81,485.1,42.18,147.95
frame_003011.PNG,497.43,606.01,124.48,129.44
frame_003011.PNG,1018.58,312.57,31.38,128.25
frame_003011.PNG,737.39,310.45,50.07,113.53
frame_003011.PNG,1068.62,484.63,43.43,162.75
frame_003012.PNG,735.89,312.53,50.34,112.25
frame_003012.PNG,1016.36,313.52,32.53,127.56
frame_003012.PNG,471.47,609.94,123.18,125.18
frame_003012.PNG,1069.3,484.63,42.72,162.41
frame_003013.PNG,1069.4,484.69,42.22,162.75
frame_003013.PNG,736.26,311.04,47.72,112.84
frame_003013.PNG,449.76,611.93,113.77,123.15
frame_003013.PNG,1015.43,313.69,31.48,127.67
frame_003014.PNG,449.77,611.93,113.78,123.15
frame_003014.PNG,736.26,311.04,47.71,112.87
frame_003014.PNG,1068.88,485.11,42.1,162.55
frame_003014.PNG,1015.44,313.68,31.47,127.73
frame_003015.PNG,436.31,614.91,98.44,119.3
frame_003015.PNG,1013.29,312.42,31.3,128.02
frame_003015.PNG,1069.29,485.06,39.61,163.12
frame_003015.PNG,736.45,309.98,44.2,114.73
frame_003016.PNG,425.82,614.73,92.27,118.44
frame_003016.PNG,1013.42,311.82,30.68,130.15
frame_003016.PNG,735.87,306.58,41.47,117.75
frame_003016.PNG,1069.85,484.09,39.88,163.58
frame_003017.PNG,1069.82,483.43,40.3,164.74
frame_003017.PNG,418.07,614.01,78.11,118.91
frame_003017.PNG,735.69,303.72,38.47,121.29
frame_003017.PNG,1011.35,309.75,30.81,131.86
frame_003018.PNG,1069.91,483.76,40.22,163.84
frame_003018.PNG,1010.3,308.4,31.24,130.35
frame_003018.PNG,734.76,301.96,37.7,122.29
frame_003018.PNG,413.11,612.9,75.63,118.14
frame_003019.PNG,404.05,613.42,74.67,116.6
frame_003019.PNG,1069.26,485.25,41.91,164.81
frame_003019.PNG,735.93,300.28,36.19,122.73
frame_003019.PNG,1009.9,309.17,31.37,128.27
frame_003020.PNG,404.1,613.4,74.63,116.6
frame_003020.PNG,1069.72,484.72,41.74,164.86
frame_003020.PNG,1009.82,308.63,31.93,128.07
frame_003020.PNG,735.92,300.26,36.22,122.77
frame_003021.PNG,393.76,618.01,74.51,113.16
frame_003021.PNG,1070.21,486.33,41.18,166.4
frame_003021.PNG,737.91,300.67,34.02,122.55
frame_003021.PNG,1010.91,310.42,33.11,124.68
frame_003022.PNG,1007.42,312.45,35.97,121.06
frame_003022.PNG,737.77,302.37,34.7,120.94
frame_003022.PNG,1071.24,487.72,47.61,167.32
frame_003022.PNG,382.84,615.12,67.84,116.77
frame_003023.PNG,1070.2,490.29,50.97,169.96
frame_003023.PNG,1006.61,316.87,33.04,118.08
frame_003023.PNG,353.66,613.17,95.81,124.06
frame_003023.PNG,738.89,304.35,36.12,121.31
frame_003024.PNG,1066.92,493.87,55.55,172.08
frame_003024.PNG,338.72,610.27,102.74,123.76
frame_003024.PNG,1004.54,320.1,36.11,113.78
frame_003024.PNG,742.18,306.65,34.1,119.28
frame_003025.PNG,1004.26,322.39,37.36,111.69
frame_003025.PNG,323.69,603.46,112.99,131.65
frame_003025.PNG,1062.62,496.13,61.9,175.39
frame_003025.PNG,742.0,308.8,33.72,117.06
frame_003026.PNG,742.03,308.83,33.68,117.04
frame_003026.PNG,1062.6,496.17,61.89,175.37
frame_003026.PNG,1004.24,322.42,37.39,111.62
frame_003026.PNG,323.1,603.83,113.07,131.15
frame_003027.PNG,741.88,310.2,35.41,115.26
frame_003027.PNG,324.14,601.72,104.47,128.17
frame_003027.PNG,1060.07,495.83,65.57,176.2
frame_003027.PNG,1006.08,324.65,36.19,109.15
frame_003028.PNG,1060.93,496.32,66.26,174.55
frame_003028.PNG,743.15,308.84,37.19,114.93
frame_003028.PNG,324.86,597.4,97.67,131.82
frame_003028.PNG,1006.51,326.25,39.93,107.39
frame_003029.PNG,1006.87,326.43,45.15,104.78
frame_003029.PNG,744.77,307.72,38.45,112.73
frame_003029.PNG,326.66,596.44,90.18,136.51
frame_003029.PNG,1062.1,499.16,65.58,169.19
frame_003030.PNG,1064.14,499.37,64.09,164.39
frame_003030.PNG,1009.9,326.39,47.77,105.13
frame_003030.PNG,326.81,596.59,84.92,144.98
frame_003030.PNG,746.21,304.53,39.12,117.1
frame_003031.PNG,1067.68,501.38,62.63,161.4
frame_003031.PNG,324.91,596.48,84.18,155.18
frame_003031.PNG,1014.08,323.87,49.5,104.81
frame_003031.PNG,748.68,302.39,39.76,118.55
frame_003032.PNG,1067.69,501.43,62.62,161.36
frame_003032.PNG,325.02,596.47,84.08,155.16
frame_003032.PNG,1014.07,323.88,49.48,104.79
frame_003032.PNG,748.71,302.38,39.74,118.54
frame_003033.PNG,324.96,596.06,83.6,159.97
frame_003033.PNG,750.9,299.68,40.7,119.96
frame_003033.PNG,1071.4,509.0,59.11,156.21
frame_003033.PNG,1011.72,322.43,58.55,107.21
frame_003034.PNG,1066.92,512.62,73.44,154.71
frame_003034.PNG,751.0,298.6,43.9,122.17
frame_003034.PNG,1010.52,322.56,66.5,107.42
frame_003034.PNG,324.84,596.66,83.8,161.18
frame_003035.PNG,750.98,297.75,45.82,122.45
frame_003035.PNG,324.81,597.55,85.38,160.22
frame_003035.PNG,1013.58,323.82,69.98,108.14
frame_003035.PNG,1065.28,521.18,84.61,150.6
frame_003036.PNG,1021.07,326.16,70.57,102.2
frame_003036.PNG,1064.44,525.86,95.04,150.88
frame_003036.PNG,324.98,597.21,88.4,160.2
frame_003036.PNG,751.4,298.08,48.04,122.99
frame_003037.PNG,1065.14,533.14,101.7,147.94
frame_003037.PNG,1026.44,329.0,72.08,98.58
frame_003037.PNG,323.61,598.16,94.69,159.49
frame_003037.PNG,753.08,297.21,49.12,124.08
frame_003038.PNG,1065.13,533.13,101.69,147.97
frame_003038.PNG,1026.43,329.02,72.08,98.66
frame_003038.PNG,753.14,297.21,49.03,124.02
frame_003038.PNG,323.6,598.18,94.7,159.44
frame_003039.PNG,325.56,598.56,102.03,157.93
frame_003039.PNG,755.24,296.15,48.56,125.42
frame_003039.PNG,1065.12,535.2,104.13,152.79
frame_003039.PNG,1034.24,331.59,73.47,97.03
frame_003040.PNG,757.51,294.19,47.98,126.53
frame_003040.PNG,1067.18,534.6,105.68,154.87
frame_003040.PNG,324.94,597.85,108.44,158.71
frame_003040.PNG,1035.28,334.54,80.86,101.45
frame_003041.PNG,1073.75,533.02,102.5,156.32
frame_003041.PNG,328.94,598.26,107.18,155.4
frame_003041.PNG,1039.3,337.75,88.21,103.84
frame_003041.PNG,760.46,293.44,46.17,128.05
frame_003042.PNG,764.32,292.43,45.27,128.54
frame_003042.PNG,333.61,596.85,105.76,155.79
frame_003042.PNG,1046.39,342.99,90.03,108.9
frame_003042.PNG,1083.35,530.72,99.73,157.18
frame_003043.PNG,1055.14,345.3,92.29,108.9
frame_003043.PNG,766.14,291.95,45.72,128.51
frame_003043.PNG,337.27,597.78,105.4,153.79
frame_003043.PNG,1094.84,528.31,94.26,154.37
frame_003044.PNG,336.23,598.29,105.99,153.99
frame_003044.PNG,1094.85,528.33,94.25,154.33
frame_003044.PNG,766.15,291.94,45.69,128.56
frame_003044.PNG,1054.51,346.06,92.29,108.9
frame_003045.PNG,339.21,598.15,105.93,152.24
frame_003045.PNG,766.95,291.39,46.71,130.12
frame_003045.PNG,1051.57,348.62,106.74,116.89
frame_003045.PNG,1109.03,528.51,87.64,150.25
frame_003046.PNG,340.73,599.33,109.02,150.03
frame_003046.PNG,1054.19,351.61,107.5,119.06
frame_003046.PNG,1119.29,528.98,88.27,149.73
frame_003046.PNG,767.57,291.86,47.82,129.35
frame_003047.PNG,1128.77,533.27,94.84,146.52
frame_003047.PNG,768.13,292.05,48.56,129.9
frame_003047.PNG,345.21,603.55,109.02,150.03
frame_003047.PNG,1061.38,354.7,99.97,122.98
frame_003048.PNG,1137.23,539.22,103.93,145.18
frame_003048.PNG,1065.24,361.56,99.97,118.45
frame_003048.PNG,768.81,293.21,49.03,132.01
frame_003048.PNG,370.38,604.86,86.41,145.39
frame_003049.PNG,769.41,294.3,49.34,130.78
frame_003049.PNG,1142.27,545.26,113.33,145.96
frame_003049.PNG,1070.41,365.17,94.95,117.96
frame_003049.PNG,366.32,608.49,95.21,143.28
frame_003050.PNG,769.41,294.3,49.34,130.75
frame_003050.PNG,366.36,608.56,95.18,143.2
frame_003050.PNG,1142.3,545.28,113.29,145.96
frame_003050.PNG,1069.91,363.17,94.95,117.95
frame_003051.PNG,380.9,612.63,87.57,140.13
frame_003051.PNG,1145.29,551.5,118.2,147.01
frame_003051.PNG,770.3,294.68,49.9,131.46
frame_003051.PNG,1078.19,366.43,86.17,116.45
frame_003052.PNG,1080.59,369.46,81.4,113.21
frame_003052.PNG,1146.27,558.48,117.96,139.66
frame_003052.PNG,400.59,614.66,74.52,138.06
frame_003052.PNG,770.74,296.17,49.44,131.21
frame_003053.PNG,1080.8,371.34,86.5,111.75
frame_003053.PNG,1146.48,563.59,117.05,134.81
frame_003053.PNG,403.87,615.04,77.08,139.01
frame_003053.PNG,770.65,297.44,49.68,129.84
frame_003054.PNG,1145.33,565.51,115.57,134.16
frame_003054.PNG,406.13,614.75,81.41,140.91
frame_003054.PNG,771.57,298.56,49.23,132.84
frame_003054.PNG,1088.53,380.65,93.2,105.06
frame_003055.PNG,1144.84,567.59,111.08,132.12
frame_003055.PNG,771.97,299.78,48.64,134.13
frame_003055.PNG,1091.15,388.68,98.21,94.39
frame_003055.PNG,410.24,614.05,81.71,142.76
frame_003056.PNG,410.24,614.04,81.69,142.76
frame_003056.PNG,771.96,299.77,48.66,134.21
frame_003056.PNG,1091.15,388.68,98.21,94.39
frame_003056.PNG,1144.83,567.54,111.11,132.15
frame_003057.PNG,419.62,612.81,77.99,143.46
frame_003057.PNG,772.19,301.36,47.94,133.92
frame_003057.PNG,1092.44,388.58,100.51,97.07
frame_003057.PNG,1144.93,569.14,106.61,130.6
frame_003058.PNG,1144.16,567.69,101.22,131.75
frame_003058.PNG,1101.46,388.01,91.88,97.05
frame_003058.PNG,773.52,301.96,47.45,134.15
frame_003058.PNG,429.92,609.87,76.24,146.36
frame_003059.PNG,446.33,609.24,66.98,145.75
frame_003059.PNG,1121.71,383.3,69.71,110.84
frame_003059.PNG,773.63,301.83,47.5,134.11
frame_003059.PNG,1141.01,567.38,109.52,131.8
frame_003060.PNG,457.08,608.34,62.75,146.09
frame_003060.PNG,1141.94,569.23,128.08,128.44
frame_003060.PNG,1127.57,375.42,63.27,110.84
frame_003060.PNG,774.89,301.78,47.33,133.57
frame_003061.PNG,1132.85,372.66,56.95,110.84
frame_003061.PNG,463.69,607.46,63.44,146.12
frame_003061.PNG,1135.57,572.73,153.49,122.49
frame_003061.PNG,776.85,302.3,48.67,133.1
frame_003062.PNG,1135.58,572.72,153.55,122.61
frame_003062.PNG,463.67,607.47,63.5,146.12
frame_003062.PNG,1132.88,372.2,57.28,110.83
frame_003062.PNG,776.84,302.3,48.65,133.1
frame_003063.PNG,1142.34,368.58,46.7,114.27
frame_003063.PNG,464.23,607.04,70.6,147.73
frame_003063.PNG,1130.86,577.4,169.3,115.23
frame_003063.PNG,778.57,302.01,48.82,133.42
frame_003064.PNG,1124.66,579.33,183.22,114.51
frame_003064.PNG,1144.1,362.95,45.68,118.83
frame_003064.PNG,780.43,302.58,47.6,132.86
frame_003064.PNG,465.14,607.77,76.97,151.52
frame_003065.PNG,470.4,608.77,78.45,157.12
frame_003065.PNG,1122.2,578.25,188.27,115.93
frame_003065.PNG,782.73,302.96,45.96,131.87
frame_003065.PNG,1143.6,360.55,48.08,120.76
frame_003066.PNG,785.15,303.77,50.12,131.58
frame_003066.PNG,1124.5,580.5,185.57,113.89
frame_003066.PNG,478.95,610.62,76.72,160.12
frame_003066.PNG,1143.77,357.82,55.43,118.96
frame_003067.PNG,787.73,305.0,53.25,130.32
frame_003067.PNG,490.5,613.4,70.32,157.94
frame_003067.PNG,1126.99,585.18,181.09,108.79
frame_003067.PNG,1144.3,357.54,61.02,123.2
frame_003068.PNG,490.55,613.38,70.31,157.98
frame_003068.PNG,1126.97,585.21,181.1,108.78
frame_003068.PNG,1144.29,357.54,61.03,123.19
frame_003068.PNG,787.74,305.02,53.21,130.29
frame_003069.PNG,1130.43,589.0,169.97,105.1
frame_003069.PNG,1144.74,356.36,76.5,123.6
frame_003069.PNG,500.88,613.9,65.23,157.96
frame_003069.PNG,790.85,306.59,55.39,128.21
frame_003070.PNG,1144.32,356.71,83.15,123.58
frame_003070.PNG,1132.74,589.5,154.46,102.75
frame_003070.PNG,513.65,613.41,56.84,158.22
frame_003070.PNG,793.82,308.95,56.97,126.66
frame_003071.PNG,526.91,611.83,47.7,158.85
frame_003071.PNG,1133.55,589.36,160.59,102.53
frame_003071.PNG,794.19,309.61,59.11,125.79
frame_003071.PNG,1144.66,354.41,84.06,125.34
frame_003072.PNG,794.82,308.76,60.23,126.28
frame_003072.PNG,1135.47,588.84,163.64,101.92
frame_003072.PNG,532.43,609.72,47.06,168.07
frame_003072.PNG,1145.92,351.29,84.34,127.4
frame_003073.PNG,1149.86,347.75,81.7,130.11
frame_003073.PNG,1138.07,587.71,165.52,104.23
frame_003073.PNG,795.29,306.95,62.9,128.14
frame_003073.PNG,535.35,607.75,48.03,172.41
frame_003074.PNG,535.38,607.78,47.98,172.39
frame_003074.PNG,1138.05,587.72,165.52,104.23
frame_003074.PNG,1149.87,347.77,81.67,130.07
frame_003074.PNG,795.26,306.97,62.88,128.1
frame_003075.PNG,540.09,607.57,50.36,182.95
frame_003075.PNG,1156.38,342.34,75.71,133.0
frame_003075.PNG,796.2,304.74,64.69,128.9
frame_003075.PNG,1142.52,584.87,163.19,106.95
frame_003076.PNG,543.98,607.92,48.43,186.67
frame_003076.PNG,1161.94,335.15,70.62,137.91
frame_003076.PNG,799.49,302.32,65.77,129.93
frame_003076.PNG,1148.57,581.23,159.43,108.32
frame_003077.PNG,1169.38,328.1,63.23,143.92
frame_003077.PNG,1155.32,575.54,155.12,115.37
frame_003077.PNG,803.87,299.75,70.35,130.86
frame_003077.PNG,549.18,607.96,46.98,185.78
frame_003078.PNG,810.18,295.4,69.4,133.31
frame_003078.PNG,1176.8,321.71,56.17,148.58
frame_003078.PNG,556.11,607.67,42.37,185.85
frame_003078.PNG,1162.15,568.77,147.85,120.61
frame_003079.PNG,1170.71,561.94,139.21,128.11
frame_003079.PNG,562.15,607.87,39.26,185.22
frame_003079.PNG,1184.2,318.97,51.28,150.46
frame_003079.PNG,818.96,291.27,56.64,135.69
frame_003080.PNG,562.13,607.91,39.26,185.16
frame_003080.PNG,1170.67,561.89,139.25,128.17
frame_003080.PNG,818.98,291.26,56.69,135.68
frame_003080.PNG,1184.25,318.29,51.25,150.49
frame_003081.PNG,565.85,608.23,37.45,186.11
frame_003081.PNG,827.02,286.27,58.67,138.02
frame_003081.PNG,1179.92,552.4,127.51,137.54
frame_003081.PNG,1189.0,316.04,50.32,149.85
frame_003082.PNG,837.29,282.62,51.37,139.12
frame_003082.PNG,1190.05,317.12,52.11,150.01
frame_003082.PNG,566.25,609.03,41.82,185.05
frame_003082.PNG,1193.04,544.23,113.45,145.73
frame_003083.PNG,567.1,609.4,51.05,183.78
frame_003083.PNG,1187.69,319.23,56.71,150.61
frame_003083.PNG,845.48,279.85,45.83,137.41
frame_003083.PNG,1206.2,535.03,99.87,152.79
frame_003084.PNG,567.93,610.8,59.63,182.8
frame_003084.PNG,1219.75,528.26,87.31,155.21
frame_003084.PNG,850.16,278.5,45.37,138.34
frame_003084.PNG,1185.12,322.31,62.1,149.49
frame_003085.PNG,856.05,279.16,42.85,137.57
frame_003085.PNG,1182.91,325.98,66.56,149.19
frame_003085.PNG,1232.11,518.39,74.42,159.81
frame_003085.PNG,568.05,612.04,67.72,181.54
frame_003086.PNG,1182.92,325.93,66.55,149.25
frame_003086.PNG,1232.16,518.37,74.35,159.78
frame_003086.PNG,856.03,279.12,42.91,137.6
frame_003086.PNG,568.01,611.84,68.15,181.87
frame_003087.PNG,568.2,613.48,75.62,179.95
frame_003087.PNG,860.66,281.16,42.96,138.91
frame_003087.PNG,1181.13,328.08,69.13,146.84
frame_003087.PNG,1237.13,516.31,69.77,158.7
frame_003088.PNG,569.68,613.27,79.8,179.61
frame_003088.PNG,1239.49,515.32,66.63,156.38
frame_003088.PNG,866.06,283.07,41.67,137.85
frame_003088.PNG,1178.59,327.71,70.72,146.83
frame_003089.PNG,1239.04,515.36,65.91,155.32
frame_003089.PNG,865.87,287.95,47.21,134.5
frame_003089.PNG,1177.04,325.49,69.59,146.03
frame_003089.PNG,572.01,615.48,81.47,178.76
